Theta,Alpha,Low_beta,High_beta,Gamma,Class
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
0.082522,0.097821,0.034214,0.03333,0.041749,righthand
12.101685,15.433261,12.721135,2.972981,1.939538,righthand
8.227218,13.249807,13.600424,3.485961,2.048593,righthand
0.046665,0.036912,0.017926,0.017752,0.018989,righthand
